dito1,dito2,dito3,dito4,target
4555,9656,10384,7942,3
4555,9656,10384,7942,3
4558,9658,10377,7941,3
4558,9658,10377,7941,3
4561,9660,10391,7942,3
4561,9660,10391,7942,3
4560,9658,10386,7942,3
4560,9658,10386,7942,3
4560,9664,10396,7944,3
4560,9664,10396,7944,3
4560,9660,10393,7942,3
4560,9660,10393,7942,3
4562,9667,10395,7941,3
4562,9667,10395,7941,3
4575,9682,10387,7955,3
4575,9682,10387,7955,3
4564,9670,10396,7941,3
4564,9670,10396,7941,3
4565,9665,10394,7935,3
4565,9665,10394,7935,3
4567,9666,10386,7937,3
4567,9666,10386,7937,3
4573,9666,10393,7939,3
4573,9666,10393,7939,3
4572,9668,10402,7941,3
4572,9668,10402,7941,3
4571,9669,10399,7941,3
4571,9669,10399,7941,3
4569,9665,10385,7941,3
4569,9665,10385,7941,3
4566,9663,10394,7940,3
4566,9663,10394,7940,3
4566,9659,10387,7940,3
4566,9659,10387,7940,3
4563,9657,10390,7941,3
4563,9657,10390,7941,3
4569,9655,10394,7941,3
4569,9655,10394,7941,3
4579,9650,10380,7940,3
4579,9650,10380,7940,3
4587,9651,10370,7939,3
4587,9651,10370,7939,3
4593,9649,10381,7941,3
4593,9649,10381,7941,3
4597,9651,10388,7940,3
4597,9651,10388,7940,3
4600,9653,10385,7941,3
4600,9653,10385,7941,3
4604,9660,10384,7941,3
4604,9660,10384,7941,3
4540,9672,10402,7935,3
4540,9672,10402,7935,3
4396,9684,10400,7938,3
4396,9684,10400,7938,3
4325,9680,10398,7930,3
4325,9680,10398,7930,3
4330,9683,10407,7926,3
4330,9683,10407,7926,3
4356,9687,10418,7927,3
4356,9687,10418,7927,3
4404,9692,10418,7929,3
4404,9692,10418,7929,3
4452,9691,10418,7929,3
4452,9691,10418,7929,3
4466,9688,10413,7930,3
4466,9688,10413,7930,3
4478,9687,10402,7931,3
4478,9687,10402,7931,3
4491,9684,10411,7931,3
4491,9684,10411,7931,3
4500,9690,10413,7931,3
4500,9690,10413,7931,3
4500,9689,10417,7932,3
4500,9689,10417,7932,3
4512,9690,10408,7933,3
4512,9690,10408,7933,3
4522,9693,10420,7933,3
4522,9693,10420,7933,3
4527,9695,10407,7933,3
4527,9695,10407,7933,3
4532,9693,10417,7933,3
4532,9693,10417,7933,3
4535,9694,10427,7933,3
4535,9694,10427,7933,3
4536,9693,10424,7934,3
4536,9693,10424,7934,3
4538,9692,10420,7935,3
4538,9692,10420,7935,3
4540,9692,10418,7935,3
4540,9692,10418,7935,3
4541,9691,10418,7935,3
4541,9691,10418,7935,3
4541,9690,10405,7935,3
4541,9690,10405,7935,3
4546,9685,10412,7934,3
4546,9685,10412,7934,3
4548,9686,10417,7935,3
4548,9686,10417,7935,3
4551,9687,10411,7935,3
4551,9687,10411,7935,3
4554,9691,10418,7935,3
4554,9691,10418,7935,3
4558,9690,10420,7935,3
4558,9690,10420,7935,3
4556,9691,10402,7935,3
4556,9691,10402,7935,3
4563,9689,10413,7937,3
4563,9689,10413,7937,3
4566,9688,10417,7937,3
4566,9688,10417,7937,3
4567,9682,10413,7937,3
4567,9682,10413,7937,3
4567,9685,10414,7937,3
4567,9685,10414,7937,3
4569,9688,10411,7937,3
4569,9688,10411,7937,3
4580,9700,10407,7952,3
4580,9700,10407,7952,3
4567,9683,10405,7939,3
4567,9683,10405,7939,3
4569,9680,10404,7937,3
4569,9680,10404,7937,3
4572,9682,10410,7939,3
4572,9682,10410,7939,3
4574,9679,10406,7939,3
4574,9679,10406,7939,3
4571,9689,10406,7940,3
4571,9689,10406,7940,3
4567,9690,10416,7940,3
4567,9690,10416,7940,3
4574,9684,10401,7942,3
4574,9684,10401,7942,3
4586,9681,10412,7941,3
4586,9681,10412,7941,3
4590,9680,10410,7941,3
4590,9680,10410,7941,3
4594,9679,10405,7941,3
4594,9679,10405,7941,3
4597,9676,10402,7942,3
4597,9676,10402,7942,3
4602,9677,10409,7941,3
4602,9677,10409,7941,3
4609,9677,10395,7942,3
4609,9677,10395,7942,3
4609,9677,10406,7941,3
4609,9677,10406,7941,3
4635,9680,10409,7940,3
4635,9680,10409,7940,3
4614,9683,10413,7939,3
4614,9683,10413,7939,3
4503,9688,10411,7935,3
4503,9688,10411,7935,3
4269,9696,10422,7930,3
4269,9696,10422,7930,3
